airline,flight_number,departure_time,arrival_time,origin,destination,duration,stops,price,currency,source_platform,lead_time,scraped_at,date,route,lead_time_days,duration_minutes,stops_count,departure_hour,arrival_hour,day_of_week,month,previous_price,baseline_7d,std_7d,baseline_30d,price_change_1d,price_7d_ago,price_change_7d,z_score,price_vs_7d_baseline,anomaly_prediction,anomaly_score,alert_level,inflation_percent
IndiGo,6E-8024ECONOMY,22:55,01:52,BLR,HYD,02h 57m,Non-stop,5816,INR,Cleartrip,T+1,2025-12-06 11:18:27+00:00,2025-12-06,BLR-HYD,1,177,0,22,1,5,12,4442.0,4552.285714285715,264.75379398331745,4968.366666666667,0.3093201260693381,4364.0,0.33272227314390457,4.773167805081252,0.27759994978974434,-1,0.6220175158745619,HIGH,27.759994978974433
Akasa Air,QP-8853ECONOMY,07:45,10:42,BLR,HYD,02h 57m,Non-stop,5198,INR,MakeMyTrip,T+7,2025-12-07 11:11:38+00:00,2025-12-07,BLR-HYD,7,177,0,7,10,6,12,5816.0,4759.714285714285,529.2925197171797,4995.633333333333,-0.1062585969738652,4637.0,0.12098339443605788,0.8280595284435659,0.09208235788462704,1,0.5268527863601283,NORMAL,9.208235788462705
Air India Express,IX-5649ECONOMY,16:35,18:21,BLR,HYD,01h 46m,Non-stop,4797,INR,EaseMyTrip,T+7,2025-12-08 11:01:30+00:00,2025-12-08,BLR-HYD,7,106,0,16,18,0,12,5198.0,4839.857142857143,549.6936809325105,4961.666666666667,-0.07714505579068875,5076.0,-0.054964539007092195,-0.07796550032090505,-0.00885504294695838,1,0.504024962214521,NORMAL,-0.885504294695838
Akasa Air,QP-1973ECONOMY,18:45,21:24,BLR,HYD,02h 39m,Non-stop,5320,INR,MakeMyTrip,T+2,2025-12-09 11:35:06+00:00,2025-12-09,BLR-HYD,2,159,0,18,21,1,12,4797.0,4800.0,539.7425312127901,4917.466666666666,0.1090264748801335,4255.0,0.2502937720329024,0.9634223169917162,0.10833333333333339,1,0.5082424972937497,WATCH,10.83333333333334
Akasa Air,QP-7074ECONOMY,18:10,20:48,BLR,HYD,02h 38m,Non-stop,5646,INR,Cleartrip,T+2,2025-12-10 11:27:35+00:00,2025-12-10,BLR-HYD,2,158,0,18,20,2,12,5320.0,4952.142857142857,509.7834274053374,4841.466666666666,0.06127819548872182,4507.0,0.2527179942311959,1.361082188153295,0.14011250540891385,1,0.49731770065037617,WATCH,14.011250540891385
IndiGo,6E-9993ECONOMY,07:45,09:44,BLR,HYD,01h 59m,Non-stop,4874,INR,Cleartrip,T+7,2025-12-11 11:28:23+00:00,2025-12-11,BLR-HYD,7,119,0,7,9,3,12,5646.0,5114.857142857143,525.5519094473923,4849.2,-0.13673397095288697,4585.0,0.06303162486368596,-0.45829372613335145,-0.04708971064685519,1,0.4820736826001565,NORMAL,-4.708971064685519
Air India Express,IX-3263ECONOMY,05:00,07:59,BLR,HYD,02h 59m,Non-stop,4436,INR,EaseMyTrip,T+21,2025-12-12 11:03:38+00:00,2025-12-12,BLR-HYD,21,179,0,5,7,4,12,4874.0,5156.142857142857,486.9224539805766,4877.066666666667,-0.08986458760771443,4442.0,-0.0013507429085997114,-1.47896826538951,-0.13966697143490425,1,0.5083965999807379,NORMAL,-13.966697143490425
Air India Express,IX-5563ECONOMY,20:20,22:51,BLR,HYD,02h 31m,Non-stop,4532,INR,EaseMyTrip,T+21,2025-12-13 11:40:41+00:00,2025-12-13,BLR-HYD,21,151,0,20,22,5,12,4436.0,5155.285714285715,488.392162879274,4858.5,0.021641118124436476,5816.0,-0.22077028885832184,-1.2761992547365775,-0.12090226397317605,1,0.5235967458277081,NORMAL,-12.090226397317604
Air India,AI-846ECONOMY,18:10,20:32,BLR,HYD,02h 22m,Non-stop,4716,INR,EaseMyTrip,T+30,2025-12-14 11:07:17+00:00,2025-12-14,BLR-HYD,30,142,0,18,20,6,12,4532.0,4971.857142857143,437.336799492641,4842.933333333333,0.04060017652250658,5198.0,-0.09272797229703733,-0.585034561815895,-0.0514610809412982,1,0.515991064270934,NORMAL,-5.14610809412982
Air India Express,IX-6965ECONOMY,08:55,12:01,BLR,HYD,03h 06m,Non-stop,5037,INR,MakeMyTrip,T+5,2025-12-15 11:14:49+00:00,2025-12-15,BLR-HYD,5,186,0,8,12,0,12,4716.0,4903.0,433.7268725822625,4834.633333333333,0.06806615776081415,4797.0,0.050031269543464596,0.30895019070921176,0.027330205996328738,1,0.5127382698863064,NORMAL,2.733020599632874
Air India,AI-2274ECONOMY,10:20,12:30,BLR,HYD,02h 10m,Non-stop,5441,INR,Cleartrip,T+1,2025-12-16 11:05:01+00:00,2025-12-16,BLR-HYD,1,130,0,10,12,1,12,5037.0,4937.285714285715,433.4369290087794,4852.633333333333,0.08020647210641263,5320.0,0.022744360902255734,1.162139753219049,0.10202251092271619,1,0.5023893582499455,WATCH,10.20225109227162
IndiGo,6E-1413ECONOMY,12:10,14:26,BLR,HYD,02h 16m,Non-stop,5596,INR,EaseMyTrip,T+2,2025-12-17 11:06:10+00:00,2025-12-17,BLR-HYD,2,136,0,12,14,2,12,5441.0,4954.571428571428,453.20556672913455,4875.7,0.02848741040249947,5646.0,-0.008855827134254368,1.415314856032939,0.1294619687445937,1,0.491176201059982,WATCH,12.946196874459371
Air India Express,IX-4942ECONOMY,14:20,17:13,BLR,HYD,02h 53m,Non-stop,6064,INR,Cleartrip,T+10,2025-12-18 11:09:51+00:00,2025-12-18,BLR-HYD,10,173,0,14,17,3,12,5596.0,4947.428571428572,440.7137609011197,4920.666666666667,0.08363116511794133,4874.0,0.2441526466967583,2.533552449754222,0.22568722568722555,1,0.5311329378569152,HIGH,22.568722568722556
Air India Express,IX-9174ECONOMY,14:00,16:18,BLR,HYD,02h 18m,Non-stop,6926,INR,Cleartrip,T+3,2025-12-19 11:19:31+00:00,2025-12-19,BLR-HYD,3,138,0,14,16,4,12,6064.0,5117.428571428572,606.136908941324,4977.4,0.14215039577836408,4436.0,0.5613165013525698,2.9837672015886167,0.3534141030651554,-1,0.578614371991659,HIGH,35.34141030651554
IndiGo,6E-3669ECONOMY,07:40,09:48,BLR,HYD,02h 08m,Non-stop,5345,INR,EaseMyTrip,T+14,2025-12-20 11:50:57+00:00,2025-12-20,BLR-HYD,14,128,0,7,9,5,12,6926.0,5473.142857142857,829.1832183081136,5036.466666666666,-0.22827028587929543,4532.0,0.17939099735216235,-0.15454106440350157,-0.02341302986009597,1,0.4990639665874051,NORMAL,-2.341302986009597
Akasa Air,QP-6104ECONOMY,22:45,00:48,BLR,HYD,02h 03m,Non-stop,6905,INR,MakeMyTrip,T+5,2025-12-21 11:43:06+00:00,2025-12-21,BLR-HYD,5,123,0,22,0,6,12,5345.0,5589.285714285715,725.8920292269572,5065.166666666667,0.29186155285313387,4716.0,0.464164546225615,1.8125481927601033,0.23539936102236414,-1,0.5656329397665175,HIGH,23.539936102236414
Air India Express,IX-8117ECONOMY,14:15,17:15,BLR,HYD,03h 00m,Non-stop,6527,INR,EaseMyTrip,T+3,2025-12-22 11:01:06+00:00,2025-12-22,BLR-HYD,3,180,0,14,17,0,12,6905.0,5902.0,757.7884489310494,5110.8,-0.05474293989862422,5037.0,0.2958109986102839,0.8247684441239989,0.105896306336835,1,0.4936699579374607,WATCH,10.5896306336835
IndiGo,6E-4101ECONOMY,08:15,11:17,BLR,HYD,03h 02m,Non-stop,5918,INR,MakeMyTrip,T+10,2025-12-23 11:37:05+00:00,2025-12-23,BLR-HYD,10,182,0,8,11,1,12,6527.0,6114.857142857143,679.5467677237544,5180.166666666667,-0.09330473418109386,5441.0,0.08766770814188574,-0.2896888811884812,-0.032193252967012476,1,0.44753028080326646,NORMAL,-3.2193252967012476
Akasa Air,QP-4489ECONOMY,20:40,23:38,BLR,HYD,02h 58m,Non-stop,6039,INR,MakeMyTrip,T+5,2025-12-24 11:59:36+00:00,2025-12-24,BLR-HYD,5,178,0,20,23,2,12,5918.0,6183.0,622.2095038382646,5218.3,0.020446096654274992,5596.0,0.07916368834882048,-0.23143330198542092,-0.02328966521106257,1,0.44042127864134895,NORMAL,-2.328966521106257
Akasa Air,QP-6790ECONOMY,09:45,11:32,BLR,HYD,01h 47m,Non-stop,6987,INR,MakeMyTrip,T+2,2025-12-25 11:34:23+00:00,2025-12-25,BLR-HYD,2,107,0,9,11,3,12,6039.0,6246.285714285715,573.1491121531095,5244.933333333333,0.15697963238946855,6064.0,0.15220976253298146,1.2923587771630585,0.11858475894245712,1,0.44807626738778306,WATCH,11.858475894245712
Air India,AI-9832ECONOMY,20:30,22:50,BLR,HYD,02h 20m,Non-stop,7179,INR,MakeMyTrip,T+2,2025-12-26 11:30:55+00:00,2025-12-26,BLR-HYD,2,140,0,20,22,4,12,6987.0,6378.142857142857,627.7904184708483,5304.966666666666,0.027479604980678474,6926.0,0.036529021079988455,1.2756759569664111,0.12556274777700627,1,0.4376545623060968,WATCH,12.556274777700626
Akasa Air,QP-5904ECONOMY,18:50,21:46,BLR,HYD,02h 56m,Non-stop,7442,INR,Cleartrip,T+1,2025-12-27 11:47:51+00:00,2025-12-27,BLR-HYD,1,176,0,18,21,5,12,7179.0,6414.285714285715,670.4234269687813,5404.066666666667,0.03663462877838142,5345.0,0.3923292797006548,1.5329331350500994,0.16022271714922032,1,0.48497404445364434,WATCH,16.02227171492203
Air India,AI-6922ECONOMY,06:15,08:58,BLR,HYD,02h 43m,Non-stop,6042,INR,Cleartrip,T+5,2025-12-28 11:06:56+00:00,2025-12-28,BLR-HYD,5,163,0,6,8,6,12,7442.0,6713.857142857143,574.663504023996,5462.866666666667,-0.18812147272238644,6905.0,-0.12498189717595942,-1.169131392810859,-0.10007021724790943,1,0.4885845621894447,NORMAL,-10.007021724790944
IndiGo,6E-4862ECONOMY,14:30,16:20,BLR,HYD,01h 50m,Non-stop,6831,INR,MakeMyTrip,T+3,2025-12-29 11:19:09+00:00,2025-12-29,BLR-HYD,3,110,0,14,16,0,12,6042.0,6590.571428571428,617.7768899159952,5488.3,0.1305858987090367,6527.0,0.046575762218477035,0.38918349869200325,0.03648068669527893,1,0.45457777290616447,NORMAL,3.648068669527893
Air India,AI-1510ECONOMY,09:35,11:33,BLR,HYD,01h 58m,Non-stop,5774,INR,MakeMyTrip,T+14,2025-12-30 11:27:01+00:00,2025-12-30,BLR-HYD,14,118,0,9,11,1,12,6831.0,6634.0,623.2244111607479,5570.533333333334,-0.1547357634314156,5918.0,-0.02433254477864144,-1.3799202736591472,-0.12963521254145316,1,0.45520075048250475,NORMAL,-12.963521254145316
IndiGo,6E-6915ECONOMY,14:20,16:30,BLR,HYD,02h 10m,Non-stop,6692,INR,EaseMyTrip,T+3,2025-12-31 11:35:03+00:00,2025-12-31,BLR-HYD,3,130,0,14,16,2,12,5774.0,6613.428571428572,652.4867449848666,5608.433333333333,0.1589885694492552,6039.0,0.10813048517966561,0.12041842868892422,0.011880589277228237,1,0.43457167890365755,NORMAL,1.1880589277228237
Air India Express,IX-587ECONOMY,14:10,15:51,BLR,HYD,01h 41m,Non-stop,6055,INR,Cleartrip,T+14,2026-01-01 11:51:33+00:00,2026-01-01,BLR-HYD,14,101,0,14,15,3,1,6692.0,6706.714285714285,601.3489597800648,5662.3,-0.09518828451882844,6987.0,-0.1333905825103764,-1.0837539087997108,-0.09717340831150012,1,0.4508416138315809,NORMAL,-9.717340831150011
Air India,AI-1824ECONOMY,10:40,13:34,BLR,HYD,02h 54m,Non-stop,6844,INR,EaseMyTrip,T+3,2026-01-02 11:52:49+00:00,2026-01-02,BLR-HYD,3,174,0,10,13,4,1,6055.0,6573.571428571428,631.3749169188459,5722.3,0.13030553261767142,7179.0,-0.046663880763337495,0.42831693844963314,0.04113875910029341,1,0.4438326592449877,NORMAL,4.113875910029341
Akasa Air,QP-2275ECONOMY,07:40,10:41,BLR,HYD,03h 01m,Non-stop,5765,INR,MakeMyTrip,T+21,2026-01-03 11:48:28+00:00,2026-01-03,BLR-HYD,21,181,0,7,10,5,1,6844.0,6525.714285714285,589.1181868651075,5800.2,-0.15765634132086503,7442.0,-0.22534264982531582,-1.291276186468283,-0.11657180385288957,1,0.4891964949890171,NORMAL,-11.657180385288957
Akasa Air,QP-2081ECONOMY,05:15,07:25,BLR,HYD,02h 10m,Non-stop,6744,INR,Cleartrip,T+3,2026-01-04 11:37:15+00:00,2026-01-04,BLR-HYD,3,130,0,5,7,6,1,5765.0,6286.142857142857,486.4337668416964,5839.533333333334,0.169817866435386,6042.0,0.11618669314796426,0.941252795483145,0.07283594300388607,1,0.482581966860993,NORMAL,7.283594300388607
Air India,AI-133ECONOMY,18:35,20:15,BLR,HYD,01h 40m,Non-stop,5674,INR,EaseMyTrip,T+21,2026-01-05 11:43:11+00:00,2026-01-05,BLR-HYD,21,100,0,18,20,0,1,6744.0,6386.428571428572,499.88894004663194,5916.266666666666,-0.1586595492289442,6831.0,-0.1693749085053433,-1.4251737023069824,-0.11155351750363496,1,0.48837068267954664,NORMAL,-11.155351750363495
Air India Express,IX-2094ECONOMY,20:40,23:19,BLR,HYD,02h 39m,Non-stop,4274,INR,MakeMyTrip,T+10,2026-01-06 11:23:33+00:00,2026-01-06,BLR-HYD,10,159,0,20,23,1,1,5674.0,6221.142857142857,519.2958144036354,5911.533333333334,-0.24673951357067325,5774.0,-0.25978524419812954,-3.7495831915744895,-0.3129879673004501,-1,0.5944039899259668,HIGH,-31.29879673004501
Air India,AI-1869ECONOMY,06:00,08:56,BLR,HYD,02h 56m,Non-stop,5577,INR,Cleartrip,T+1,2026-01-07 11:04:37+00:00,2026-01-07,BLR-HYD,1,176,0,6,8,2,1,4274.0,6006.857142857143,902.5896868772287,5880.733333333334,0.30486663547028536,6692.0,-0.16661685594739983,-0.4762486754577917,-0.07156107305936077,1,0.50346460415748,NORMAL,-7.156107305936077
Air India,AI-4754ECONOMY,07:15,09:28,BLR,HYD,02h 13m,Non-stop,4894,INR,Cleartrip,T+10,2026-01-08 11:11:21+00:00,2026-01-08,BLR-HYD,10,133,0,7,9,3,1,5577.0,5847.571428571428,858.8521132191167,5906.733333333334,-0.12246727631343013,6055.0,-0.19174236168455827,-1.1102859431727872,-0.16307136051596505,1,0.4809754588218252,NORMAL,-16.307136051596505
Air India Express,IX-4270ECONOMY,16:05,18:02,BLR,HYD,01h 57m,Non-stop,5070,INR,EaseMyTrip,T+14,2026-01-09 11:18:28+00:00,2026-01-09,BLR-HYD,14,117,0,16,18,4,1,4894.0,5681.714285714285,921.9068489252196,5892.533333333334,0.0359624029423784,6844.0,-0.2592051431911163,-0.663531555739537,-0.1076636829930604,1,0.4941906967261244,NORMAL,-10.76636829930604
Akasa Air,QP-5910ECONOMY,10:15,12:48,BLR,HYD,02h 33m,Non-stop,5364,INR,MakeMyTrip,T+3,2026-01-10 11:43:48+00:00,2026-01-10,BLR-HYD,3,153,0,10,12,5,1,5070.0,5428.285714285715,782.4297016954474,5873.333333333333,0.05798816568047327,5765.0,-0.06955767562879445,-0.08216164870328148,-0.011842728564661398,1,0.47631997903233864,NORMAL,-1.1842728564661398
IndiGo,6E-4817ECONOMY,20:35,22:59,BLR,HYD,02h 24m,Non-stop,4538,INR,Cleartrip,T+21,2026-01-11 11:53:45+00:00,2026-01-11,BLR-HYD,21,144,0,20,22,6,1,5364.0,5371.0,768.2189358075742,5889.666666666667,-0.15398956002982844,6744.0,-0.32710557532621587,-1.0843263048760001,-0.15509216160863903,1,0.5480556060375109,NORMAL,-15.509216160863904
Air India Express,IX-3015ECONOMY,08:55,10:39,BLR,HYD,01h 44m,Non-stop,5726,INR,Cleartrip,T+1,2026-01-12 11:34:13+00:00,2026-01-12,BLR-HYD,1,104,0,8,10,0,1,4538.0,5055.857142857143,525.1217092482442,5893.066666666667,0.261789334508594,5674.0,0.009164610504053483,1.2761667349503083,0.13254782289282585,1,0.5274982428715703,WATCH,13.254782289282584
Akasa Air,QP-6364ECONOMY,16:50,18:59,BLR,HYD,02h 09m,Non-stop,5172,INR,Cleartrip,T+10,2026-01-13 11:37:45+00:00,2026-01-13,BLR-HYD,10,129,0,16,18,1,1,5726.0,5063.285714285715,535.5871277659309,5932.866666666667,-0.09675165909884731,4274.0,0.21010762751520828,0.20298151333053888,0.021471094433315407,1,0.5101776949911816,NORMAL,2.1471094433315407
Akasa Air,QP-2653ECONOMY,14:00,16:28,BLR,HYD,02h 28m,Non-stop,6879,INR,MakeMyTrip,T+3,2026-01-14 11:54:05+00:00,2026-01-14,BLR-HYD,3,148,0,14,16,2,1,5172.0,5191.571428571428,407.1788538807088,5948.066666666667,0.330046403712297,5577.0,0.23345884884346413,4.144195002628838,0.3250323326270603,-1,0.5909186048286644,HIGH,32.50323326270603
Akasa Air,QP-2816ECONOMY,12:20,15:28,BLR,HYD,03h 08m,Non-stop,7157,INR,MakeMyTrip,T+2,2026-01-15 11:32:34+00:00,2026-01-15,BLR-HYD,2,188,0,12,15,3,1,6879.0,5377.571428571428,758.4475057956273,6009.466666666666,0.0404128507050443,4894.0,0.4624029423784226,2.3461459861508986,0.3308981749594879,1,0.5499250581365592,HIGH,33.08981749594879
Air India Express,IX-6628ECONOMY,12:45,14:32,BLR,HYD,01h 47m,Non-stop,7066,INR,MakeMyTrip,T+10,2026-01-16 11:55:21+00:00,2026-01-16,BLR-HYD,10,107,0,12,14,4,1,7157.0,5700.857142857143,970.5998881398725,6066.666666666667,-0.01271482464719853,5070.0,0.3936883629191321,1.4064939361976592,0.23946273743296742,1,0.5127583734217315,HIGH,23.946273743296743
Akasa Air,QP-1581ECONOMY,22:25,00:33,BLR,HYD,02h 08m,Non-stop,5412,INR,Cleartrip,T+2,2026-01-17 11:49:59+00:00,2026-01-17,BLR-HYD,2,128,0,22,0,5,1,7066.0,5986.0,1044.7387233179363,6115.666666666667,-0.23407868666855358,5364.0,0.008948545861297452,-0.5494196655954903,-0.09589041095890416,1,0.4906295136476785,NORMAL,-9.589041095890416
Air India Express,IX-7021ECONOMY,20:35,22:59,BLR,HYD,02h 24m,Non-stop,6002,INR,MakeMyTrip,T+3,2026-01-18 11:25:04+00:00,2026-01-18,BLR-HYD,3,144,0,20,22,6,1,5412.0,5992.857142857143,1040.1231383144661,6093.933333333333,0.1090169992609018,4538.0,0.3226090788893785,0.008790168015753412,0.0015256257449343114,1,0.5079471017178201,NORMAL,0.15256257449343114
Air India Express,IX-1140ECONOMY,22:40,00:43,BLR,HYD,02h 03m,Non-stop,4695,INR,MakeMyTrip,T+14,2026-01-19 11:52:44+00:00,2026-01-19,BLR-HYD,14,123,0,22,0,0,1,6002.0,6202.0,823.4506664032718,6063.133333333333,-0.2177607464178607,5726.0,-0.1800558854348585,-1.8301035647738133,-0.24298613350532083,1,0.533212306528264,NORMAL,-24.298613350532083
Air India,AI-8880ECONOMY,08:05,11:05,BLR,HYD,03h 00m,Non-stop,4830,INR,Cleartrip,T+7,2026-01-20 11:17:40+00:00,2026-01-20,BLR-HYD,7,180,0,8,11,1,1,4695.0,6054.714285714285,996.7486667971502,6041.466666666666,0.028753993610223683,5172.0,-0.06612529002320189,-1.2287092288266173,-0.20227449685015209,1,0.5053459203759778,NORMAL,-20.22744968501521
Air India,AI-5100ECONOMY,20:05,22:24,BLR,HYD,02h 19m,Non-stop,4461,INR,MakeMyTrip,T+14,2026-01-21 11:49:20+00:00,2026-01-21,BLR-HYD,14,139,0,20,22,2,1,4830.0,6005.857142857143,1053.9670185496639,5972.3,-0.07639751552795027,6879.0,-0.35150457915394684,-1.4657547301460914,-0.25722508979329706,1,0.5459983068127111,NORMAL,-25.722508979329707
Akasa Air,QP-8161ECONOMY,08:05,10:52,BLR,HYD,02h 47m,Non-stop,5484,INR,Cleartrip,T+3,2026-01-22 11:57:09+00:00,2026-01-22,BLR-HYD,3,167,0,8,10,3,1,4461.0,5660.428571428572,1114.6028974695912,5903.433333333333,0.22932078009414925,7157.0,-0.23375716082157327,-0.1582882763261298,-0.031168765615930183,1,0.5038037482266602,NORMAL,-3.1168765615930183
Air India,AI-7131ECONOMY,08:35,11:45,BLR,HYD,03h 10m,Non-stop,6334,INR,EaseMyTrip,T+2,2026-01-23 11:44:46+00:00,2026-01-23,BLR-HYD,2,190,0,8,11,4,1,5484.0,5421.428571428572,898.6649092112181,5888.966666666666,0.15499635302698755,7066.0,-0.10359467874327766,1.0154746437939994,0.16832674571804995,1,0.48553599429510613,WATCH,16.832674571804993
IndiGo,6E-9055ECONOMY,18:25,20:43,BLR,HYD,02h 18m,Non-stop,5154,INR,Cleartrip,T+5,2026-01-24 11:30:48+00:00,2026-01-24,BLR-HYD,5,138,0,18,20,5,1,6334.0,5316.857142857143,694.8881033594282,5898.8,-0.18629617934954212,5412.0,-0.047671840354767236,-0.23436455750186572,-0.030630340157988156,1,0.49934310029715695,NORMAL,-3.0630340157988156
Air India Express,IX-2289ECONOMY,12:45,15:02,BLR,HYD,02h 17m,Non-stop,6301,INR,MakeMyTrip,T+2,2026-01-25 11:03:40+00:00,2026-01-25,BLR-HYD,2,137,0,12,15,6,1,5154.0,5280.0,695.8421755925119,5837.7,0.22254559565386112,6002.0,0.04981672775741419,1.4672867437657326,0.1933712121212121,1,0.5104151300197147,WATCH,19.33712121212121
Air India,AI-1015ECONOMY,16:55,19:09,BLR,HYD,02h 14m,Non-stop,5424,INR,Cleartrip,T+3,2026-01-26 11:34:07+00:00,2026-01-26,BLR-HYD,3,134,0,16,19,0,1,6301.0,5322.714285714285,754.2726550095963,5808.433333333333,-0.13918425646722743,4695.0,0.1552715654952077,0.13428262792375267,0.019028959446039995,1,0.503453288891924,NORMAL,1.9028959446039995
Air India,AI-6378ECONOMY,12:40,15:23,BLR,HYD,02h 43m,Non-stop,5077,INR,Cleartrip,T+10,2026-01-27 11:34:31+00:00,2026-01-27,BLR-HYD,10,163,0,12,15,1,1,5424.0,5426.857142857143,701.6500620136776,5741.166666666667,-0.06397492625368728,4830.0,0.05113871635610767,-0.4986205543160391,-0.06446772665052125,1,0.480996329402623,NORMAL,-6.446772665052125
Air India Express,IX-3824ECONOMY,12:10,14:24,BLR,HYD,02h 14m,Non-stop,4278,INR,EaseMyTrip,T+21,2026-01-28 11:33:24+00:00,2026-01-28,BLR-HYD,21,134,0,12,14,2,1,5077.0,5462.142857142857,672.2255148810787,5709.0,-0.15737640338782743,4461.0,-0.04102219233355753,-1.7615262005524142,-0.2167908983915261,1,0.5231466832745756,NORMAL,-21.67908983915261
IndiGo,6E-3894ECONOMY,08:50,11:53,BLR,HYD,03h 03m,Non-stop,5462,INR,EaseMyTrip,T+3,2026-01-29 11:49:45+00:00,2026-01-29,BLR-HYD,3,183,0,8,11,3,1,4278.0,5436.0,719.5422155787583,5623.9,0.27676484338475915,5484.0,-0.0040116703136396925,0.036134085585356655,0.004782928623988214,1,0.4925425901756581,NORMAL,0.4782928623988214
Akasa Air,QP-1887ECONOMY,06:10,08:03,BLR,HYD,01h 53m,Non-stop,4537,INR,MakeMyTrip,T+21,2026-01-30 11:49:27+00:00,2026-01-30,BLR-HYD,21,113,0,6,8,4,1,5462.0,5432.857142857143,719.3456351832067,5613.5,-0.16935188575613325,6334.0,-0.28370697821281965,-1.245377881008455,-0.16489613463055486,1,0.5230173939881541,NORMAL,-16.489613463055484
Akasa Air,QP-2159ECONOMY,20:35,23:36,BLR,HYD,03h 01m,Non-stop,4686,INR,Cleartrip,T+14,2026-01-31 11:06:02+00:00,2026-01-31,BLR-HYD,14,181,0,20,23,5,1,4537.0,5176.142857142857,662.5625576933313,5541.666666666667,0.03284108441701572,5154.0,-0.09080325960419089,-0.7397684210367358,-0.0946926834653492,1,0.4932986016857322,NORMAL,-9.469268346534921
Air India,AI-8415ECONOMY,09:20,12:24,BLR,HYD,03h 04m,Non-stop,5081,INR,MakeMyTrip,T+14,2026-02-01 11:19:53+00:00,2026-02-01,BLR-HYD,14,184,0,9,12,6,2,4686.0,5109.285714285715,688.2823340959411,5496.033333333334,0.08429364063166878,6301.0,-0.1936200603078876,-0.04109609223498081,-0.005536138683070124,1,0.49672221636420205,NORMAL,-0.5536138683070124
IndiGo,6E-1367ECONOMY,14:25,16:31,BLR,HYD,02h 06m,Non-stop,5396,INR,MakeMyTrip,T+3,2026-02-02 11:06:31+00:00,2026-02-02,BLR-HYD,3,126,0,14,16,0,2,5081.0,4935.0,449.14437174103637,5437.266666666666,0.06199567014367258,5424.0,-0.005162241887905594,1.0263960298845718,0.09341438703140836,1,0.5072525632446893,NORMAL,9.341438703140836
Akasa Air,QP-3372ECONOMY,18:25,20:52,BLR,HYD,02h 27m,Non-stop,4629,INR,Cleartrip,T+10,2026-02-03 11:52:04+00:00,2026-02-03,BLR-HYD,10,147,0,18,20,1,2,5396.0,4931.0,444.1606316037591,5424.966666666666,-0.14214232765011114,5077.0,-0.08824108725625368,-0.6799341916224078,-0.06124518353275199,1,0.4898080589539712,NORMAL,-6.1245183532751994
Air India Express,IX-6659ECONOMY,06:40,09:00,BLR,HYD,02h 20m,Non-stop,4670,INR,MakeMyTrip,T+14,2026-02-04 11:39:03+00:00,2026-02-04,BLR-HYD,14,140,0,6,9,2,2,4629.0,4867.0,451.82740067417654,5354.466666666666,0.008857204579822753,4278.0,0.09163160355306221,-0.43600720032927215,-0.04047667967947399,1,0.4855710445865756,NORMAL,-4.047667967947399
Air India Express,IX-7538ECONOMY,20:10,22:54,BLR,HYD,02h 44m,Non-stop,4325,INR,EaseMyTrip,T+30,2026-02-05 11:58:08+00:00,2026-02-05,BLR-HYD,30,164,0,20,22,3,2,4670.0,4923.0,386.1830308717834,5321.0,-0.07387580299785867,5462.0,-0.20816550714024162,-1.548488546091871,-0.12147064797887464,1,0.4994366064221102,NORMAL,-12.147064797887463
Air India Express,IX-9869ECONOMY,09:55,11:35,BLR,HYD,01h 40m,Non-stop,5746,INR,EaseMyTrip,T+3,2026-02-06 11:11:32+00:00,2026-02-06,BLR-HYD,3,100,0,9,11,4,2,4325.0,4760.571428571428,359.91334936009366,5322.7,0.3285549132947976,4537.0,0.2664756446991403,2.7379606040748694,0.20699795942863997,-1,0.5652528970464669,HIGH,20.699795942863997
Akasa Air,QP-8732ECONOMY,07:20,10:26,BLR,HYD,03h 06m,Non-stop,5236,INR,MakeMyTrip,T+7,2026-02-07 11:56:21+00:00,2026-02-07,BLR-HYD,7,186,0,7,10,5,2,5746.0,4933.285714285715,498.2468311609102,5328.333333333333,-0.08875739644970415,4686.0,0.11737089201877926,0.6075588780142647,0.06136159615440295,1,0.49803819304135755,NORMAL,6.136159615440295
IndiGo,6E-4971ECONOMY,18:50,21:29,BLR,HYD,02h 39m,Non-stop,4747,INR,Cleartrip,T+14,2026-02-08 11:11:24+00:00,2026-02-08,BLR-HYD,14,159,0,18,21,6,2,5236.0,5011.857142857143,496.11337030003614,5339.733333333334,-0.09339190221543159,5081.0,-0.06573509151741785,-0.5338641502384114,-0.05284610780149934,1,0.49958439980478236,NORMAL,-5.284610780149935
IndiGo,6E-5013ECONOMY,12:35,14:38,BLR,HYD,02h 03m,Non-stop,4393,INR,EaseMyTrip,T+30,2026-02-09 11:53:54+00:00,2026-02-09,BLR-HYD,30,123,0,12,14,0,2,4747.0,4964.142857142857,504.3482357033947,5328.966666666666,-0.07457341478828738,5396.0,-0.18587842846553004,-1.1324375039129586,-0.11505367060922611,1,0.5120392340344281,NORMAL,-11.50536706092261
